crossing time (s)	slope (V/s)	crossing number
281474976710655.000000	8.569365	1761	1816483328.000000
281474976710655.000000	9.237763	1762	1817503744.000000
281474976710655.000000	8.799088	1763	1818526848.000000
281474976710655.000000	8.784525	1764	1819548672.000000
281474976710655.000000	8.839560	1765	1820570240.000000
281474976710655.000000	8.687130	1766	1821592960.000000
281474976710655.000000	8.445015	1767	1822614400.000000
281474976710655.000000	8.787752	1768	1823637120.000000
281474976710655.000000	8.990117	1769	1824658688.000000
281474976710655.000000	8.366152	1770	1825680896.000000
281474976710655.000000	8.713175	1771	1826703232.000000
281474976710655.000000	8.891191	1772	1827724800.000000
281474976710655.000000	8.572886	1773	1828747648.000000
281474976710655.000000	8.403213	1774	1829768704.000000
281474976710655.000000	8.624733	1775	1830791936.000000
281474976710655.000000	8.454098	1776	1831813888.000000
281474976710655.000000	9.142604	1777	1832835584.000000
281474976710655.000000	8.460476	1778	1833857664.000000
281474976710655.000000	8.174781	1779	1834879488.000000
281474976710655.000000	9.021948	1780	1835902080.000000
281474976710655.000000	8.751538	1781	1836923264.000000
281474976710655.000000	8.786550	1782	1837946240.000000
281474976710655.000000	9.526872	1783	1838967680.000000
281474976710655.000000	9.160929	1784	1839990400.000000
281474976710655.000000	8.740791	1785	1841012096.000000
281474976710655.000000	8.790538	1786	1842034176.000000
281474976710655.000000	9.548482	1787	1843055872.000000
281474976710655.000000	9.132713	1788	1844077056.000000
281474976710655.000000	8.891605	1789	1845101696.000000
281474976710655.000000	9.018276	1790	1846120320.000000
281474976710655.000000	8.384798	1791	1847147264.000000
281474976710655.000000	8.677280	1792	1848162304.000000
281474976710655.000000	8.452905	1793	1849192960.000000
281474976710655.000000	8.834191	1794	1850205312.000000
281474976710655.000000	8.956073	1795	1851238784.000000
281474976710655.000000	8.541127	1796	1852247936.000000
281474976710655.000000	8.534305	1797	1853283968.000000
281474976710655.000000	8.699776	1798	1854291200.000000
281474976710655.000000	8.560306	1799	1855328512.000000
281474976710655.000000	8.579687	1800	1856334464.000000
281474976710655.000000	8.934119	1801	1857373568.000000
281474976710655.000000	7.771388	1802	1858378624.000000
281474976710655.000000	9.526716	1803	1859417088.000000
281474976710655.000000	8.972143	1804	1860422912.000000
281474976710655.000000	8.054488	1805	1861461248.000000
281474976710655.000000	7.748442	1806	1862467456.000000
281474976710655.000000	8.994050	1807	1863502848.000000
281474976710655.000000	8.060501	1808	1864512768.000000
281474976710655.000000	8.276558	1809	1865547264.000000
281474976710655.000000	9.641812	1810	1866558464.000000
281474976710655.000000	9.197169	1811	1867589760.000000
281474976710655.000000	8.568066	1812	1868603904.000000
281474976710655.000000	8.791610	1813	1869631488.000000
281474976710655.000000	8.652470	1814	1870649600.000000
281474976710655.000000	8.949156	1815	1871674752.000000
281474976710655.000000	9.086059	1816	1872694528.000000
281474976710655.000000	8.731627	1817	1873717632.000000
281474976710655.000000	8.977361	1818	1874739712.000000
281474976710655.000000	9.215512	1819	1875761664.000000
281474976710655.000000	8.702575	1820	1876784000.000000
281474976710655.000000	8.262018	1821	1877805312.000000
281474976710655.000000	8.553894	1822	1878828032.000000
281474976710655.000000	8.600228	1823	1879849728.000000
281474976710655.000000	8.621523	1824	1880872192.000000
281474976710655.000000	9.347010	1825	1881893888.000000
281474976710655.000000	8.961022	1826	1882915328.000000
281474976710655.000000	8.277484	1827	1883939072.000000
281474976710655.000000	8.775716	1828	1884959872.000000
281474976710655.000000	9.209454	1829	1885982336.000000
281474976710655.000000	8.441451	1830	1887003904.000000
281474976710655.000000	8.635429	1831	1888027008.000000
281474976710655.000000	9.073392	1832	1889048320.000000
281474976710655.000000	8.710256	1833	1890070528.000000
